date;url;title;description;image_url;seller
05-10-2025;https://www.mercadolivre.com.br/livro-o-lado-feio-do-amor-de-hoover-colleen-editorial-editora-galera-record-capa-mole-em-portugus-2015/p/MLB19297695?pdp_filters=item_id:MLB3783961063#is_advertising=true&searchVariation=MLB19297695&backend_model=search-backend&position=1&search_layout=grid&type=pad&tracking_id=ff380ce8-96d0-4674-9ecc-71b227aa421e&ad_domain=VQCATCORE_LST&ad_position=1&ad_click_id=NDBmZGFiZmUtYzBjMy00MzU5LTg0Y2QtNWUxZTQ4ZTQyZGE1;Livro O lado feio do amor, de Hoover, Colleen. Editorial Editora Galera Record, Capa Mole em Português, 2015;Quando começou a se envolver com Miles, Tate prometeu não se apaixonar. Mas vai descobrir que nenhuma regra é capaz de controlar o amor e o desejo Da autora fenômeno Colleen Hoover, que acumula best sellers, visualizações no TikTok e milhares de leitores apaixonados no mundo todo. Quando Tate Collins se muda para o apartamento do irmão, em São Francisco, pronta a se dedicar ao mestrado em enfermagem, não imagina estar prestes a conhecer o lado feio do amor. Um relacionamento em que companheirismo e cumplicidade não são prioridades. E o sexo parece ser o único objetivo. Mas Miles Archer, piloto de avião, vizinho e melhor amigo de Corbin Collins, sabe ser persuasivo. E muito. Apesar de reservado, e da armadura emocional que carrega para não deixar estranhos se aproximarem e descobrirem nada a seu respeito, ele instantaneamente seduz Tate com seu jeito misterioso e físico perfeito. Mas sua beleza esconde um passado repleto de dor. O que os dois sentem não é amor à primeira vista, mas uma atração incontrolável. Em pouco tempo não conseguem mais resistir e se entregam ao desejo. Miles, no entanto, se recusa a abaixar as barreiras que construiu em volta de si mesmo e impõe duas regras sem perguntas sobre o passado e sem esperanças para o futuro. Será apenas uma relação casual e nada mais, nenhum dos dois quer se envolver. Eles têm a sintonia perfeita. Quando estão juntos, Tate se entrega sem pensar nas consequências, no que seu irmão faria se descobrisse aquele romance proibido acontecendo embaixo de seu nariz. Mas a verdade é que ela não pode resistir a Miles. E quando se dá conta, já ultrapassou todos os limites Tate prometeu não se apaixonar. Mas vai descobrir que nenhuma regra é capaz de controlar o amor e o desejo.Aviso legal• Idade mínima recomendada: 16 anos.;https://http2.mlstatic.com/D_Q_NP_679281-MLU50457164474_062022-R.webp;Editora Record
05-10-2025;https://www.mercadolivre.com.br/todos-os-caminhos-levam-a-roma-nossa-jornada-ate-o-catolicismo-de-scott-hahnkimberly-hahn-editora-ecclesiaecleofas-capa-mole-edico-1-em-portugus-2023/p/MLB29998147?pdp_filters=item_id:MLB3885018039#is_advertising=true&searchVariation=MLB29998147&backend_model=search-backend&position=1&search_layout=grid&type=pad&tracking_id=a4a03029-790a-4e41-ad93-52b62a49075f&ad_domain=VQCATCORE_LST&ad_position=1&ad_click_id=NDllOGNlYTUtMjZmZS00NzA5LTkwNjQtMTNmMmY5ZDg1YmRi;Todos Os Caminhos Levam A Roma: Nossa Jornada Até O Catolicismo, De Scott Hahn,kimberly Hahn. Editora Ecclesiae,cléofas, Capa Mole, Edição 1 Em Português, 2023;"Scott e Kimberly Hahn eram ambos devotos presbiterianos. Kimberly era uma ótima estudante de teologia, Scott, um brilhante estudioso da Bíblia e um ferrenho militante anticatólico até descobrir que o ""inimigo"" tinha todas as respostas certas. O relato da conversão dos Hahn, escrito com simplicidade e humor, já cativou os corações de muitos. Nesta nova edição, enriquecida com fotos de momentos marcantes da história do casal, eles contam a incrível jornada espiritual de sua volta para casa, a Igreja Católica. O seu poderoso testemunho de amor pela verdade e pelas Sagradas Escrituras certamente será para todos os leitores uma fonte de inspiração e um sinal do esplendor da fé católica.Aviso legal• Idade mínima recomendada: 0 anos.";https://http2.mlstatic.com/D_Q_NP_671459-MLU74207855197_012024-R.webp;Livraria Agnus Dei
06-10-2025;https://www.mercadolivre.com.br/livro-o-lado-feio-do-amor-de-hoover-colleen-editorial-editora-galera-record-capa-mole-em-portugus-2015/p/MLB19297695?pdp_filters=item_id:MLB3783961063#is_advertising=true&searchVariation=MLB19297695&backend_model=search-backend&position=1&search_layout=grid&type=pad&tracking_id=177f0f7c-9096-427a-a281-61827c77300e&ad_domain=VQCATCORE_LST&ad_position=1&ad_click_id=Mzg2MDJjMzMtZTI5Zi00Yjk2LTkyNzctMWVkYTdhYjBmYWE3;Livro O lado feio do amor, de Hoover, Colleen. Editorial Editora Galera Record, Capa Mole em Português, 2015;Quando começou a se envolver com Miles, Tate prometeu não se apaixonar. Mas vai descobrir que nenhuma regra é capaz de controlar o amor e o desejo Da autora fenômeno Colleen Hoover, que acumula best sellers, visualizações no TikTok e milhares de leitores apaixonados no mundo todo. Quando Tate Collins se muda para o apartamento do irmão, em São Francisco, pronta a se dedicar ao mestrado em enfermagem, não imagina estar prestes a conhecer o lado feio do amor. Um relacionamento em que companheirismo e cumplicidade não são prioridades. E o sexo parece ser o único objetivo. Mas Miles Archer, piloto de avião, vizinho e melhor amigo de Corbin Collins, sabe ser persuasivo. E muito. Apesar de reservado, e da armadura emocional que carrega para não deixar estranhos se aproximarem e descobrirem nada a seu respeito, ele instantaneamente seduz Tate com seu jeito misterioso e físico perfeito. Mas sua beleza esconde um passado repleto de dor. O que os dois sentem não é amor à primeira vista, mas uma atração incontrolável. Em pouco tempo não conseguem mais resistir e se entregam ao desejo. Miles, no entanto, se recusa a abaixar as barreiras que construiu em volta de si mesmo e impõe duas regras sem perguntas sobre o passado e sem esperanças para o futuro. Será apenas uma relação casual e nada mais, nenhum dos dois quer se envolver. Eles têm a sintonia perfeita. Quando estão juntos, Tate se entrega sem pensar nas consequências, no que seu irmão faria se descobrisse aquele romance proibido acontecendo embaixo de seu nariz. Mas a verdade é que ela não pode resistir a Miles. E quando se dá conta, já ultrapassou todos os limites Tate prometeu não se apaixonar. Mas vai descobrir que nenhuma regra é capaz de controlar o amor e o desejo.Aviso legal• Idade mínima recomendada: 16 anos.;https://http2.mlstatic.com/D_Q_NP_679281-MLU50457164474_062022-R.webp;Editora Record
08-10-2025;https://www.mercadolivre.com.br/corpo-alma-e-espirito-de-silas-queiroz-editorial-cpad-capa-dura-em-portugus-2025/p/MLB54422615?pdp_filters=item_id:MLB4185991983#is_advertising=true&searchVariation=MLB54422615&backend_model=search-backend&position=1&search_layout=grid&type=pad&tracking_id=5a76e7f8-4d6f-4d08-b6e8-b3141ddcc97f&ad_domain=VQCATCORE_LST&ad_position=1&ad_click_id=YWI0YzEwMDYtMTQ3OC00ZTExLThkMzAtZGU5NjBiNTBiYjVk;Corpo, Alma E Espírito, De Silas Queiroz. Editorial Cpad, Capa Dura Em Português, 2025;Aviso legal• Idade mínima recomendada: 18 anos.;https://http2.mlstatic.com/D_Q_NP_883093-MLA91026215506_092025-R.webp;Editora CPAD
08-10-2025;https://www.mercadolivre.com.br/corpo-alma-e-espirito-de-silas-queiroz-editorial-cpad-capa-dura-em-portugus-2025/p/MLB54422615?pdp_filters=item_id:MLB4185991983#is_advertising=true&searchVariation=MLB54422615&backend_model=search-backend&position=1&search_layout=grid&type=pad&tracking_id=bd135fab-ee56-4f83-8237-d4ccddfc82a2&ad_domain=VQCATCORE_LST&ad_position=1&ad_click_id=ZmZhYTAwMDItYzYwNC00YmMwLTkyZTktMTJlYWMzY2U3YTAx;Corpo, Alma E Espírito, De Silas Queiroz. Editorial Cpad, Capa Dura Em Português, 2025;Aviso legal• Idade mínima recomendada: 18 anos.;https://http2.mlstatic.com/D_Q_NP_883093-MLA91026215506_092025-R.webp;Editora CPAD
